"5f63888ea8710c087a6a83ee","17/9/2020 16:02:22.688","Idle","-0.454178,-0.104401,9.902893"
"5f63888ea8710c087a6a83ef","17/9/2020 16:02:22.688","Idle","-0.461365,-0.121155,9.902893"
"5f63888ea8710c087a6a83f0","17/9/2020 16:02:22.688","Idle","-0.455383,-0.117569,9.917267"
"5f63888ea8710c087a6a83f1","17/9/2020 16:02:22.688","Idle","-0.470947,-0.117569,9.896912"
"5f63888ea8710c087a6a83f2","17/9/2020 16:02:22.688","Idle","-0.466156,-0.116364,9.907684"
"5f63888ea8710c087a6a83f3","17/9/2020 16:02:22.688","Idle","-0.466156,-0.112778,9.902893"
"5f63888ea8710c087a6a83f4","17/9/2020 16:02:22.688","Idle","-0.451782,-0.115173,9.906494"
"5f63888ea8710c087a6a83f5","17/9/2020 16:02:22.688","Idle","-0.458969,-0.109177,9.892120"
"5f63888ea8710c087a6a83f6","17/9/2020 16:02:22.688","Idle","-0.457779,-0.110382,9.916061"
"5f63888ea8710c087a6a83f7","17/9/2020 16:02:22.688","Idle","-0.444595,-0.112778,9.907684"
"5f63888ea8710c087a6a83f8","17/9/2020 16:02:22.688","Idle","-0.462555,-0.109192,9.913666"
"5f63888ea8710c087a6a83f9","17/9/2020 16:02:22.688","Idle","-0.456573,-0.109192,9.906494"
"5f63888ea8710c087a6a83fa","17/9/2020 16:02:22.688","Idle","-0.457779,-0.115173,9.906494"
"5f63888ea8710c087a6a83fb","17/9/2020 16:02:22.688","Idle","-0.451782,-0.110382,9.906494"
"5f63888ea8710c087a6a83fc","17/9/2020 16:02:22.688","Idle","-0.449387,-0.116364,9.919647"
"5f63888ea8710c087a6a83fd","17/9/2020 16:02:22.688","Idle","-0.450592,-0.115173,9.913666"
"5f63888ea8710c087a6a83fe","17/9/2020 16:02:22.688","Idle","-0.454178,-0.112778,9.905289"
"5f63888ea8710c087a6a83ff","17/9/2020 16:02:22.688","Idle","-0.458969,-0.111572,9.913666"
"5f63888ea8710c087a6a8400","17/9/2020 16:02:22.688","Idle","-0.456573,-0.111572,9.906494"
