activity,timestamp,x-axis,y-axis,z-axis
Idle,17/9/2020 16:02:26.301,-0.456573,-0.104401,9.931625
Idle,17/9/2020 16:02:26.301,-0.456573,-0.105591,9.907684
Idle,17/9/2020 16:02:26.301,-0.461365,-0.109192,9.923248
Idle,17/9/2020 16:02:26.301,-0.449402,-0.102005,9.91008
Idle,17/9/2020 16:02:26.301,-0.460175,-0.104401,9.906494
Idle,17/9/2020 16:02:26.301,-0.457779,-0.112778,9.91127
Idle,17/9/2020 16:02:26.301,-0.469742,-0.104401,9.901703
Idle,17/9/2020 16:02:26.301,-0.455383,-0.113968,9.899307
Idle,17/9/2020 16:02:26.301,-0.454178,-0.109177,9.914856
Idle,17/9/2020 16:02:26.301,-0.450592,-0.107986,9.91008
Idle,17/9/2020 16:02:26.301,-0.457779,-0.109177,9.91127
Idle,17/9/2020 16:02:26.301,-0.458969,-0.113968,9.916061
Idle,17/9/2020 16:02:26.301,-0.451782,-0.116364,9.925644
Idle,17/9/2020 16:02:26.301,-0.46257,-0.113968,9.913666
Idle,17/9/2020 16:02:26.302,-0.461365,-0.106781,9.919647
Idle,17/9/2020 16:02:26.302,-0.466156,-0.109177,9.913666
Idle,17/9/2020 16:02:26.302,-0.460175,-0.105591,9.918457
Idle,17/9/2020 16:02:26.302,-0.454178,-0.110382,9.917252
Idle,17/9/2020 16:02:26.302,-0.437424,-0.112778,9.904099
Idle,17/9/2020 16:02:26.302,-0.46257,-0.113968,9.919647
Idle,17/9/2020 16:02:26.302,-0.454178,-0.107986,9.922043
Idle,17/9/2020 16:02:26.302,-0.467346,-0.119965,9.912476
Idle,17/9/2020 16:02:26.302,-0.46376,-0.113968,9.913666
Idle,17/9/2020 16:02:26.302,-0.456573,-0.107986,9.92804
Idle,17/9/2020 16:02:26.302,-0.458969,-0.119965,9.91127
Idle,17/9/2020 16:02:26.302,-0.449402,-0.116364,9.923248
Idle,17/9/2020 16:02:26.302,-0.455383,-0.112778,9.919647
Idle,17/9/2020 16:02:26.302,-0.450592,-0.110382,9.912476
