activity,timestamp,x-axis,y-axis,z-axis
Busy,17/9/2020 16:13:51.884,-0.445801,-0.0625,9.887329
Busy,17/9/2020 16:13:51.884,-0.438629,-0.078064,9.898117
Busy,17/9/2020 16:13:51.884,-0.448196,-0.070877,9.913666000000001
Busy,17/9/2020 16:13:51.886,-0.44699099999999997,-0.076874,9.89212
Busy,17/9/2020 16:13:51.886,-0.449402,-0.063705,9.896912
Busy,17/9/2020 16:13:51.886,-0.43981899999999996,-0.067291,9.908875
Busy,17/9/2020 16:13:51.886,-0.450592,-0.067291,9.882538
Busy,17/9/2020 16:13:51.886,-0.436234,-0.07208300000000001,9.902892999999999
Busy,17/9/2020 16:13:51.886,-0.44699099999999997,-0.07925399999999999,9.896912
Busy,17/9/2020 16:13:51.886,-0.444611,-0.058914,9.894516000000001
Busy,17/9/2020 16:13:51.887,-0.436234,-0.066086,9.904099
Busy,17/9/2020 16:13:51.887,-0.438629,-0.057709,9.883742999999999
Busy,17/9/2020 16:13:51.887,-0.45178199999999996,-0.07208300000000001,9.875366
Busy,17/9/2020 16:13:51.887,-0.437424,-0.061295,9.905289
Busy,17/9/2020 16:13:51.887,-0.445801,-0.06489600000000001,9.875366
Busy,17/9/2020 16:13:51.887,-0.443405,-0.060104,9.888535000000001
Busy,17/9/2020 16:13:51.887,-0.430237,-0.058914,9.91008
Busy,17/9/2020 16:13:51.887,-0.447006,-0.069687,9.898102
Busy,17/9/2020 16:13:51.887,-0.43981899999999996,-0.06131,9.887329
Busy,17/9/2020 16:13:51.887,-0.447006,-0.057709,9.912476
Busy,17/9/2020 16:13:51.887,-0.444611,-0.060104,9.887329
Busy,17/9/2020 16:13:51.887,-0.450592,-0.0625,9.871765
