activity,timestamp,x-axis,y-axis,z-axis
Idle,17/9/2020 16:04:18.332,-0.44221499999999997,-0.090027,9.907684
Pan,17/9/2020 16:09:15.659,-0.448196,-0.066086,9.913666000000001
Rotate,17/9/2020 16:05:51.659,-0.436234,-0.088837,9.902892999999999
Pan,17/9/2020 16:09:51.629,-0.43861400000000006,-0.06369,9.914871
Busy,17/9/2020 16:13:23.115,-0.44221499999999997,-0.067291,9.872971000000001
Idle,17/9/2020 16:02:33.564,-0.45417799999999997,-0.099609,9.908875
Pan,17/9/2020 16:09:44.459,-0.448196,-0.075668,9.893311
Idle,17/9/2020 16:02:58.926,-0.462555,-0.097214,9.895706
Pan,17/9/2020 16:09:40.866,-0.437424,-0.070877,9.900497
Idle,17/9/2020 16:03:06.149,-0.43263199999999996,-0.11636400000000001,9.901703
Busy,17/9/2020 16:11:46.077,-0.44101,-0.060104,9.882538
Busy,17/9/2020 16:13:48.296,-0.444611,-0.061295,9.878952
Pan,17/9/2020 16:10:20.344,-0.44699099999999997,-0.060104,9.905289
Idle,17/9/2020 16:04:03.861,-0.452988,-0.087631,9.905289
Pan,17/9/2020 16:08:43.309,-0.445801,-0.066086,9.913666000000001
Rotate,17/9/2020 16:07:28.925,-0.44221499999999997,-0.08404500000000001,9.908875
Idle,17/9/2020 16:02:55.309,-0.46376000000000006,-0.102005,9.914871
Idle,17/9/2020 16:03:13.356,-0.449402,-0.093628,9.905289
Idle,17/9/2020 16:03:35.003,-0.44221499999999997,-0.090027,9.913666000000001
Rotate,17/9/2020 16:07:00.049,-0.44221499999999997,-0.08404500000000001,9.905289
Rotate,17/9/2020 16:05:51.659,-0.450592,-0.075668,9.902892999999999
Pan,17/9/2020 16:08:18.148,-0.448196,-0.073273,9.889725
Busy,17/9/2020 16:13:37.484,-0.445801,-0.050537,9.902892999999999
Busy,17/9/2020 16:13:08.756,-0.444611,-0.060104,9.868179
Pan,17/9/2020 16:10:41.933,-0.433838,-0.075668,9.906494
Idle,17/9/2020 16:04:11.114,-0.44699099999999997,-0.088837,9.919647
Busy,17/9/2020 16:11:49.669,-0.445801,-0.070877,9.900497
Busy,17/9/2020 16:11:38.857,-0.43861400000000006,-0.055313,9.894516000000001
Busy,17/9/2020 16:12:29.195,-0.43981899999999996,-0.067291,9.869385000000001
Idle,17/9/2020 16:04:25.512,-0.448196,-0.07925399999999999,9.899307
Busy,17/9/2020 16:12:07.619,-0.45417799999999997,-0.069687,9.884933
Pan,17/9/2020 16:09:01.298,-0.43502799999999997,-0.067291,9.898102
Pan,17/9/2020 16:10:41.933,-0.450592,-0.07208300000000001,9.907684
Idle,17/9/2020 16:03:49.423,-0.449387,-0.096024,9.901688
Rotate,17/9/2020 16:05:55.263,-0.455383,-0.067291,9.907684
Busy,17/9/2020 16:11:56.848,-0.437424,-0.070877,9.907684
Pan,17/9/2020 16:10:16.759,-0.44101,-0.068481,9.900497
Pan,17/9/2020 16:10:23.946,-0.44221499999999997,-0.060104,9.895706
Rotate,17/9/2020 16:06:02.508,-0.450592,-0.07208300000000001,9.901703
Pan,17/9/2020 16:10:23.945,-0.445801,-0.067291,9.900497
Idle,17/9/2020 16:04:47.154,-0.445801,-0.075668,9.895721
Busy,17/9/2020 16:12:43.598,-0.452988,-0.066086,9.875351
Rotate,17/9/2020 16:06:13.278,-0.450592,-0.068481,9.901703
Pan,17/9/2020 16:08:21.768,-0.445801,-0.078064,9.89093
Busy,17/9/2020 16:12:21.977,-0.447006,-0.066086,9.899307
Busy,17/9/2020 16:11:42.449,-0.44699099999999997,-0.07208300000000001,9.91008
Busy,17/9/2020 16:13:55.508,-0.43502799999999997,-0.058899,9.908875
Pan,17/9/2020 16:09:51.629,-0.4422,-0.06489600000000001,9.889725
Busy,17/9/2020 16:12:47.185,-0.43981899999999996,-0.078064,9.902892999999999
Pan,17/9/2020 16:09:51.629,-0.443405,-0.068481,9.896912
Pan,17/9/2020 16:09:33.673,-0.436234,-0.060104,9.91127
Busy,17/9/2020 16:11:56.848,-0.445801,-0.06489600000000001,9.895706
Rotate,17/9/2020 16:07:57.719,-0.43981899999999996,-0.075668,9.89093
Rotate,17/9/2020 16:05:37.273,-0.43981899999999996,-0.073273,9.91008
Busy,17/9/2020 16:13:26.71,-0.450592,-0.0625,9.887329
Idle,17/9/2020 16:04:11.114,-0.452988,-0.08046,9.912476
Pan,17/9/2020 16:10:56.33,-0.44221499999999997,-0.068481,9.904099
Idle,17/9/2020 16:03:31.422,-0.445801,-0.08165,9.907684
Idle,17/9/2020 16:04:07.49,-0.45178199999999996,-0.08165,9.901703
Idle,17/9/2020 16:04:03.861,-0.455383,-0.082855,9.901703
Idle,17/9/2020 16:03:09.769,-0.45417799999999997,-0.093628,9.906479
Rotate,17/9/2020 16:07:28.925,-0.450592,-0.070877,9.905289
Pan,17/9/2020 16:08:43.31,-0.443405,-0.067291,9.890915
Pan,17/9/2020 16:09:01.298,-0.447006,-0.07925399999999999,9.899307
Rotate,17/9/2020 16:05:55.263,-0.433838,-0.06369,9.902892999999999
Pan,17/9/2020 16:09:48.048,-0.44221499999999997,-0.067291,9.902892999999999
Idle,17/9/2020 16:03:38.623,-0.450592,-0.096024,9.896912
Idle,17/9/2020 16:04:18.332,-0.455383,-0.085251,9.908875
Pan,17/9/2020 16:08:21.767,-0.43861400000000006,-0.06489600000000001,9.898102
Pan,17/9/2020 16:10:16.759,-0.437424,-0.061295,9.900497
Idle,17/9/2020 16:04:29.134,-0.449387,-0.088837,9.905289
Pan,17/9/2020 16:08:39.711,-0.445801,-0.069687,9.89212
Busy,17/9/2020 16:12:32.789,-0.44221499999999997,-0.066086,9.902892999999999
Pan,17/9/2020 16:08:36.129,-0.43981899999999996,-0.06369,9.887329
Idle,17/9/2020 16:04:39.934,-0.448196,-0.07925399999999999,9.902892999999999
Busy,17/9/2020 16:14:06.326,-0.43861400000000006,-0.06489600000000001,9.886139
Rotate,17/9/2020 16:07:28.926,-0.45896899999999996,-0.08165,9.896912
Rotate,17/9/2020 16:06:42.113,-0.448196,-0.078064,9.91008
Rotate,17/9/2020 16:05:40.851,-0.44101,-0.073273,9.894516000000001
Rotate,17/9/2020 16:07:03.65,-0.44101,-0.078064,9.89212
Rotate,17/9/2020 16:07:36.111,-0.467346,-0.06489600000000001,9.896912
Rotate,17/9/2020 16:06:02.508,-0.447006,-0.069687,9.905289
Rotate,17/9/2020 16:06:45.703,-0.44221499999999997,-0.08165,9.908875
Pan,17/9/2020 16:10:05.996,-0.457779,-0.06489600000000001,9.883742999999999
Busy,17/9/2020 16:13:01.586,-0.448196,-0.066101,9.901688
Pan,17/9/2020 16:08:18.165,-0.448196,-0.073273,9.899307
Rotate,17/9/2020 16:06:09.697,-0.452988,-0.074463,9.904099
Rotate,17/9/2020 16:06:02.509,-0.44459499999999996,-0.07208300000000001,9.894516000000001
Idle,17/9/2020 16:04:54.327,-0.452988,-0.078064,9.906494
Rotate,17/9/2020 16:07:43.329,-0.436234,-0.073273,9.887329
Idle,17/9/2020 16:04:14.71,-0.443405,-0.092422,9.894516000000001
Busy,17/9/2020 16:12:11.202,-0.444611,-0.06489600000000001,9.894516000000001
Rotate,17/9/2020 16:05:55.261,-0.44101,-0.070877,9.894516000000001
Pan,17/9/2020 16:08:21.766,-0.445801,-0.06489600000000001,9.894516000000001
Pan,17/9/2020 16:09:15.66,-0.43981899999999996,-0.05651900000000001,9.895706
Idle,17/9/2020 16:02:37.182,-0.449387,-0.109177,9.920853
Pan,17/9/2020 16:10:52.712,-0.437424,-0.061295,9.905289
Rotate,17/9/2020 16:07:50.499,-0.448196,-0.06369,9.908875
Busy,17/9/2020 16:13:44.692,-0.447006,-0.060104,9.907684
Rotate,17/9/2020 16:06:38.486,-0.450592,-0.07925399999999999,9.896912
Idle,17/9/2020 16:04:43.528,-0.450592,-0.05651900000000001,9.896912
Rotate,17/9/2020 16:06:42.114,-0.44101,-0.085251,9.900497
Busy,17/9/2020 16:14:02.7,-0.43981899999999996,-0.073273,9.89093
Busy,17/9/2020 16:14:09.915,-0.447006,-0.06489600000000001,9.902892999999999
Busy,17/9/2020 16:11:38.858,-0.44101,-0.060104,9.876555999999999
Idle,17/9/2020 16:04:21.919,-0.45657299999999995,-0.09123200000000001,9.91127
Pan,17/9/2020 16:09:08.476,-0.43981899999999996,-0.073273,9.895706
Busy,17/9/2020 16:13:05.175,-0.448196,-0.069687,9.899307
Pan,17/9/2020 16:08:18.165,-0.443405,-0.067291,9.89212
Rotate,17/9/2020 16:07:14.501,-0.449387,-0.06489600000000001,9.91127
Rotate,17/9/2020 16:07:28.925,-0.44699099999999997,-0.070877,9.889725
Idle,17/9/2020 16:03:27.829,-0.45178199999999996,-0.090027,9.901703
Idle,17/9/2020 16:03:35.003,-0.45657299999999995,-0.092422,9.904099
Idle,17/9/2020 16:03:16.961,-0.449387,-0.105591,9.904099
Rotate,17/9/2020 16:06:34.862,-0.436234,-0.074478,9.907684
Busy,17/9/2020 16:14:13.504,-0.448196,-0.073273,9.896912
Pan,17/9/2020 16:09:48.047,-0.449387,-0.0625,9.899307
Idle,17/9/2020 16:04:39.933,-0.452988,-0.074463,9.917266999999999
Busy,17/9/2020 16:12:11.203,-0.450592,-0.06489600000000001,9.883742999999999
Idle,17/9/2020 16:04:29.134,-0.443405,-0.07925399999999999,9.917266999999999
Busy,17/9/2020 16:13:59.104,-0.443405,-0.0625,9.884933
Rotate,17/9/2020 16:05:51.659,-0.452988,-0.078064,9.916061000000001
Pan,17/9/2020 16:09:04.883,-0.445801,-0.07208300000000001,9.898102
Rotate,17/9/2020 16:07:28.925,-0.436234,-0.074478,9.902892999999999
Rotate,17/9/2020 16:05:40.851,-0.447006,-0.075668,9.89212
Idle,17/9/2020 16:03:45.809,-0.43981899999999996,-0.099609,9.893311
Busy,17/9/2020 16:12:32.79,-0.45417799999999997,-0.06489600000000001,9.91008
Rotate,17/9/2020 16:07:43.33,-0.452988,-0.067291,9.898102
Busy,17/9/2020 16:13:44.693,-0.44221499999999997,-0.06489600000000001,9.91127
Idle,17/9/2020 16:02:19.053,-0.457779,-0.12236,9.913666000000001
Idle,17/9/2020 16:04:21.919,-0.452988,-0.092422,9.896912
Pan,17/9/2020 16:10:31.163,-0.43861400000000006,-0.06489600000000001,9.91008
Pan,17/9/2020 16:10:45.525,-0.444611,-0.0625,9.895706
Busy,17/9/2020 16:13:19.533,-0.45178199999999996,-0.075668,9.882553
Idle,17/9/2020 16:02:26.299,-0.443405,-0.12236,9.914856
Rotate,17/9/2020 16:07:39.702,-0.455383,-0.075668,9.904099
Rotate,17/9/2020 16:07:43.33,-0.450592,-0.06489600000000001,9.902892999999999
Pan,17/9/2020 16:10:23.945,-0.448196,-0.075668,9.893326
Idle,17/9/2020 16:03:56.65,-0.46136499999999997,-0.093628,9.905289
Rotate,17/9/2020 16:06:34.862,-0.449387,-0.068481,9.902892999999999
Pan,17/9/2020 16:09:01.298,-0.450592,-0.068481,9.89093
Idle,17/9/2020 16:03:24.202,-0.45178199999999996,-0.094818,9.900497
Rotate,17/9/2020 16:06:52.882,-0.452988,-0.07925399999999999,9.902892999999999
Pan,17/9/2020 16:09:01.298,-0.43861400000000006,-0.075668,9.914871
Idle,17/9/2020 16:04:39.934,-0.450592,-0.088837,9.905289
Rotate,17/9/2020 16:07:07.244,-0.450592,-0.08165,9.91008
Pan,17/9/2020 16:09:37.279,-0.437424,-0.06369,9.89212
Idle,17/9/2020 16:04:54.326,-0.45178199999999996,-0.074463,9.904099
Busy,17/9/2020 16:12:14.782,-0.445801,-0.06369,9.91127
Pan,17/9/2020 16:08:25.357,-0.437424,-0.075668,9.888535000000001
Busy,17/9/2020 16:13:12.355,-0.443405,-0.066086,9.886139
Busy,17/9/2020 16:13:12.355,-0.44101,-0.07208300000000001,9.926834
Busy,17/9/2020 16:12:00.439,-0.43861400000000006,-0.076874,9.908875
Idle,17/9/2020 16:02:19.053,-0.45657299999999995,-0.115173,9.917252000000001
Idle,17/9/2020 16:04:07.491,-0.44699099999999997,-0.08404500000000001,9.916061000000001
Rotate,17/9/2020 16:07:21.718,-0.450592,-0.061295,9.904099
Busy,17/9/2020 16:13:37.485,-0.437424,-0.06369,9.912476
Busy,17/9/2020 16:13:26.71,-0.449387,-0.061295,9.882538
Rotate,17/9/2020 16:05:33.686,-0.46015900000000004,-0.074478,9.900497
Busy,17/9/2020 16:12:54.366,-0.445801,-0.057709,9.900497
Busy,17/9/2020 16:13:05.174,-0.437424,-0.058899,9.878952
Pan,17/9/2020 16:10:49.113,-0.443405,-0.057709,9.905289
Pan,17/9/2020 16:10:41.936,-0.433838,-0.069687,9.896912
Pan,17/9/2020 16:10:34.756,-0.444611,-0.067291,9.887329
Rotate,17/9/2020 16:06:20.452,-0.45417799999999997,-0.069687,9.894516000000001
Busy,17/9/2020 16:14:09.915,-0.43981899999999996,-0.066086,9.881348
Idle,17/9/2020 16:02:19.053,-0.45896899999999996,-0.111572,9.901703
Pan,17/9/2020 16:09:44.458,-0.445801,-0.054123000000000004,9.895706
Rotate,17/9/2020 16:05:51.659,-0.448196,-0.0625,9.923248
Busy,17/9/2020 16:11:53.252,-0.455383,-0.07208300000000001,9.908875
Rotate,17/9/2020 16:06:09.697,-0.44221499999999997,-0.060104,9.91127
Pan,17/9/2020 16:09:58.816,-0.449387,-0.07208300000000001,9.89212
Idle,17/9/2020 16:04:25.51,-0.437424,-0.087631,9.905289
Pan,17/9/2020 16:09:55.225,-0.449387,-0.08165,9.884933
Pan,17/9/2020 16:10:23.948,-0.444611,-0.06489600000000001,9.912476
Pan,17/9/2020 16:09:58.816,-0.448196,-0.068481,9.881348
Rotate,17/9/2020 16:07:21.714,-0.445801,-0.080444,9.901688
Busy,17/9/2020 16:12:36.414,-0.44221499999999997,-0.057709,9.901688
Rotate,17/9/2020 16:05:44.453,-0.449387,-0.08644099999999999,9.900497
Pan,17/9/2020 16:10:02.404,-0.443405,-0.07208300000000001,9.887329
Busy,17/9/2020 16:11:38.856,-0.44221499999999997,-0.066086,9.894516000000001
Pan,17/9/2020 16:10:56.327,-0.450592,-0.075668,9.902892999999999
Idle,17/9/2020 16:03:35.003,-0.44699099999999997,-0.099609,9.889725
Idle,17/9/2020 16:04:14.71,-0.45178199999999996,-0.088837,9.900497
